"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
597249,"Osika",67201170,67201239,"http://de.wikipedia.org/w/index.php?diff=67201239&oldid=67201170","regular",4,4,"2009-11-24T09:53:59Z","/* Weblinks */ kt",4904580,"Erich Henschke"
597280,"88.152.21.5",66761568,67136640,"http://de.wikipedia.org/w/index.php?diff=67136640&oldid=66761568","vandalism",4,4,"2009-11-22T19:10:33Z","/* Anwendung im Lateinischen */",610041,"Participium coniunctum"
597282,"Olaf Studt",67141377,67144901,"http://de.wikipedia.org/w/index.php?diff=67144901&oldid=67141377","regular",3,4,"2009-11-22T22:24:33Z","+ Infobox Fluss (Quellenkoordinaten nach GetCoordinate nach Beschreibung)",4900980,"Großer Bärenfluss"
597283,"131.220.74.16",67389854,67594367,"http://de.wikipedia.org/w/index.php?diff=67594367&oldid=67389854","regular",3,4,"2009-12-04T10:01:06Z","/* Geschichte */",2031537,"Corps Hansea Bonn"
597284,"84.132.107.15",67090420,67090485,"http://de.wikipedia.org/w/index.php?diff=67090485&oldid=67090420","vandalism",4,4,"2009-11-21T17:26:21Z","/* Spezialfall Einzeller */",15866,"Ewiges Leben"
597285,"Jobu0101",67101058,67627377,"http://de.wikipedia.org/w/index.php?diff=67627377&oldid=67101058","regular",4,4,"2009-12-05T09:14:07Z",,369527,"Hexeneinmaleins"
597287,"Michael Kühntopf",65391424,67545986,"http://de.wikipedia.org/w/index.php?diff=67545986&oldid=65391424","regular",4,4,"2009-12-03T00:51:11Z",,351890,"Huna"
597288,"Wiegels",61367328,67067284,"http://de.wikipedia.org/w/index.php?diff=67067284&oldid=61367328","regular",4,4,"2009-11-21T00:25:21Z","Vorlage verlegt, Einsortierung",4262694,"DDR-Meisterschaften im Biathlon 1981"
597289,"92.201.92.215",66315534,67367000,"http://de.wikipedia.org/w/index.php?diff=67367000&oldid=66315534","regular",3,5,"2009-11-28T13:51:16Z","/* Ursachen */",274798,"Mundgeruch"
597310,"TravenTorsvan",67009859,67049978,"http://de.wikipedia.org/w/index.php?diff=67049978&oldid=67009859","regular",4,4,"2009-11-20T15:23:12Z",,299420,"Ägidius von St. Gilles"
597311,"Fredo 93",67307272,67308072,"http://de.wikipedia.org/w/index.php?diff=67308072&oldid=67307272","regular",4,4,"2009-11-26T21:16:43Z",,4911226,"Jason Stoltenberg"
597312,"Pittimann",66592882,67298394,"http://de.wikipedia.org/w/index.php?diff=67298394&oldid=66592882","regular",4,4,"2009-11-26T17:26:43Z","Kat + Weblinks eingef.",4863009,"Strangregulierventil"
597314,"Siechfred",67283563,67397173,"http://de.wikipedia.org/w/index.php?diff=67397173&oldid=67283563","regular",4,4,"2009-11-29T10:30:45Z",,4851256,"High Energy (Lied)"
597315,"Fg68at",67184220,67193091,"http://de.wikipedia.org/w/index.php?diff=67193091&oldid=67184220","regular",4,4,"2009-11-24T01:28:37Z","Die meisten sind keine Zylinder sondern Kegelstümpfe",4056171,"Turmkorb"
597316,"Eynre",67237664,67237920,"http://de.wikipedia.org/w/index.php?diff=67237920&oldid=67237664","regular",4,4,"2009-11-25T07:30:29Z","Änderungen von [[Special:Contributions/213.182.102.43|213.182.102.43]] ([[User talk:213.182.102.43|Diskussion]]) rückgängig gemacht und letzte Version von [[User:AnhaltER1960|AnhaltER1960]] wiederhergestellt",1267133,"Rudolf Wiegmann"
597317,"Hans J. Castorp",67452047,67452093,"http://de.wikipedia.org/w/index.php?diff=67452093&oldid=67452047","regular",4,4,"2009-11-30T16:15:53Z","Änderungen von [[Special:Contributions/84.57.0.120|84.57.0.120]] ([[User talk:84.57.0.120|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Xqbot|Xqbot]] wiederhergestellt",640980,"Liste von Jazzmusikern nach Epoche und Instrument"
597318,"Silvija Hinzmann",67427681,67427725,"http://de.wikipedia.org/w/index.php?diff=67427725&oldid=67427681","regular",3,4,"2009-11-29T22:49:47Z",,3526011,"Silvija Hinzmann"
597341,"62.153.151.131",66522127,67220705,"http://de.wikipedia.org/w/index.php?diff=67220705&oldid=66522127","vandalism",4,4,"2009-11-24T17:57:09Z",,515980,"Ständekämpfe (Rom)"
597342,"Engie",67516401,67516412,"http://de.wikipedia.org/w/index.php?diff=67516412&oldid=67516401","regular",4,4,"2009-12-02T09:43:15Z","Änderungen von [[Special:Contributions/141.10.73.74|141.10.73.74]] ([[User talk:141.10.73.74|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Peter200|Peter200]] wiederhergestellt",1391950,"Johann Georg Gödelmann"
597343,"El Duende",67327131,67327442,"http://de.wikipedia.org/w/index.php?diff=67327442&oldid=67327131","regular",4,4,"2009-11-27T12:21:45Z","Foto",4913156,"Kommission Barroso II"
597344,"Правда",67376115,67376263,"http://de.wikipedia.org/w/index.php?diff=67376263&oldid=67376115","regular",4,4,"2009-11-28T17:42:48Z","/* Verlauf */",4663147,"Europastraße 80"
597345,"Erichsohn",67212307,67212392,"http://de.wikipedia.org/w/index.php?diff=67212392&oldid=67212307","regular",4,4,"2009-11-24T14:47:14Z","/* Tod */",3069474,"Adolf Friedrich VI. (Mecklenburg)"
597346,"Mcaruso2711",67136198,67139822,"http://de.wikipedia.org/w/index.php?diff=67139822&oldid=67136198","regular",4,4,"2009-11-22T20:24:15Z","Katrin Schütz, MdL",4081500,"Katrin Schütz"
597348,"145.64.134.241",67151597,67151598,"http://de.wikipedia.org/w/index.php?diff=67151598&oldid=67151597","regular",4,4,"2009-11-23T07:07:58Z","/* Sonderformen */",265577,"Umspannwerk"
597349,"87.169.69.254",67283438,67283450,"http://de.wikipedia.org/w/index.php?diff=67283450&oldid=67283438","vandalism",4,4,"2009-11-26T10:34:46Z",,4240403,"Krater (Lack)"
597391,"Si! SWamP",67138665,67138979,"http://de.wikipedia.org/w/index.php?diff=67138979&oldid=67138665","regular",4,4,"2009-11-22T20:05:17Z","Si! - vergessen",551793,"Hängt ihn höher"
597392,"Joachim Specht",67314057,67314148,"http://de.wikipedia.org/w/index.php?diff=67314148&oldid=67314057","regular",4,4,"2009-11-27T01:59:07Z",,4912272,"Johann Adam Becker"
597393,"AxelHH",67329048,67336190,"http://de.wikipedia.org/w/index.php?diff=67336190&oldid=67329048","regular",3,4,"2009-11-27T15:56:52Z",,3261283,"Manfred Sohn"
597394,"Kartengall",63930400,67163975,"http://de.wikipedia.org/w/index.php?diff=67163975&oldid=63930400","regular",4,4,"2009-11-23T13:16:03Z","/* Weblinks */",235789,"Schummerung"
597395,"Asdfj",67153023,67225710,"http://de.wikipedia.org/w/index.php?diff=67225710&oldid=67153023","regular",4,4,"2009-11-24T20:05:23Z",,4900468,"KZ-Außenlager Rottleberode"
597396,"Tonk",67280563,67280571,"http://de.wikipedia.org/w/index.php?diff=67280571&oldid=67280563","regular",4,4,"2009-11-26T09:05:34Z","Änderungen von [[Special:Contributions/89.27.203.150|89.27.203.150]] ([[User talk:89.27.203.150|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Tonk|Tonk]] wiederhergestellt",24963,"Kryptobiose"
597398,"Zollernalb",67035838,67035849,"http://de.wikipedia.org/w/index.php?diff=67035849&oldid=67035838","regular",4,4,"2009-11-20T07:49:14Z","+Kats",4894024,"Seemarsch"
597399,"Gwexter",67290864,67291045,"http://de.wikipedia.org/w/index.php?diff=67291045&oldid=67290864","regular",4,4,"2009-11-26T14:14:11Z","/* ab 17. Jahrhundert */",49301,"Vlotho"
597420,"H2OMy",67661607,67690211,"http://de.wikipedia.org/w/index.php?diff=67690211&oldid=67661607","regular",4,4,"2009-12-06T21:00:27Z","/* Ende der Fehden */",2677388,"Dernbacher Fehde"
597421,"AbraxasTR",67402993,67403025,"http://de.wikipedia.org/w/index.php?diff=67403025&oldid=67402993","regular",4,4,"2009-11-29T12:33:30Z",,4909646,"Terzanelle"
597422,"Melly42",67093006,67095969,"http://de.wikipedia.org/w/index.php?diff=67095969&oldid=67093006","regular",4,4,"2009-11-21T20:04:03Z",,4897799,"Canirallus"
597424,"Kpisimon",66167405,67017273,"http://de.wikipedia.org/w/index.php?diff=67017273&oldid=66167405","regular",4,4,"2009-11-19T17:41:30Z","EW aktualisiert + Quelle",1017529,"Vize (Türkei)"
597425,"Schreibsoldat",66286169,67667919,"http://de.wikipedia.org/w/index.php?diff=67667919&oldid=66286169","regular",4,4,"2009-12-06T11:42:21Z","/* Söhne und Töchter der Stadt */ Annette Sikveland",112007,"Stavanger"
597426,"Emmridet",66904957,67048475,"http://de.wikipedia.org/w/index.php?diff=67048475&oldid=66904957","regular",4,4,"2009-11-20T14:36:46Z","Kleinkram",2530456,"Fasanenplatz"
597428,"Nepomucki",67622268,67645136,"http://de.wikipedia.org/w/index.php?diff=67645136&oldid=67622268","regular",4,4,"2009-12-05T17:27:35Z","typo",4932995,"Liste badischer Hoflieferanten"
597429,"Firefox13",65684280,67424989,"http://de.wikipedia.org/w/index.php?diff=67424989&oldid=65684280","regular",4,4,"2009-11-29T21:27:16Z","/* Biographie */",4651964,"Gary D."
597450,"87.183.119.107",67148512,67577402,"http://de.wikipedia.org/w/index.php?diff=67577402&oldid=67148512","vandalism",3,4,"2009-12-03T19:45:17Z","/* Verfilmungen */",229314,"Masters of the Universe"
597451,"Norwegian1611",58752365,67580009,"http://de.wikipedia.org/w/index.php?diff=67580009&oldid=58752365","regular",4,4,"2009-12-03T20:46:49Z",,2422308,"Kari Henneseid Eie"
597452,"1-1111",67596638,67596672,"http://de.wikipedia.org/w/index.php?diff=67596672&oldid=67596638","regular",4,4,"2009-12-04T11:05:40Z","/* LED-Scheinwerfer an Fahrrädern */",2265361,"LED-Scheinwerfer"
597453,"Dreaven3",67076279,67170295,"http://de.wikipedia.org/w/index.php?diff=67170295&oldid=67076279","regular",4,4,"2009-11-23T15:42:06Z",,202923,"Wutachtalbahn"
597455,"95.222.54.252",67447146,67582926,"http://de.wikipedia.org/w/index.php?diff=67582926&oldid=67447146","vandalism",3,5,"2009-12-03T21:57:25Z","/* Griechische Malerei */",8834,"Malerei"
597457,"194.24.158.1",66902218,67112070,"http://de.wikipedia.org/w/index.php?diff=67112070&oldid=66902218","regular",4,4,"2009-11-22T10:15:27Z",,5890,"17. Februar"
597458,"79.199.77.140",67528103,67528122,"http://de.wikipedia.org/w/index.php?diff=67528122&oldid=67528103","vandalism",4,5,"2009-12-02T15:39:30Z",,4683724,"Jeffrén Suárez"
597459,"Wusel007",56785517,67245186,"http://de.wikipedia.org/w/index.php?diff=67245186&oldid=56785517","regular",4,4,"2009-11-25T11:20:08Z","/* Nachbargemeinden */ Link",3606405,"Kükenmoor"
597480,"Steinbeisser",59526827,67238360,"http://de.wikipedia.org/w/index.php?diff=67238360&oldid=59526827","regular",4,4,"2009-11-25T07:48:20Z",,1193706,"Bergepanzer 1"
597482,"Hhullen",67318769,67393952,"http://de.wikipedia.org/w/index.php?diff=67393952&oldid=67318769","regular",4,4,"2009-11-29T07:54:01Z","Stand in Hamburg präzisiert",1077,"Debian"
597483,"Taste1at",67114937,67114997,"http://de.wikipedia.org/w/index.php?diff=67114997&oldid=67114937","regular",4,4,"2009-11-22T11:34:37Z","Gegenüberstellung Volksbefragung",4897920,"Volksabstimmung (Österreich)"
597485,"Wolfgang1018",67666775,67667009,"http://de.wikipedia.org/w/index.php?diff=67667009&oldid=67666775","regular",4,4,"2009-12-06T11:14:41Z","Literatur zu Hanna, Frau des Elkana",152511,"Hanna"
597486,"93.89.58.103",56311362,67132741,"http://de.wikipedia.org/w/index.php?diff=67132741&oldid=56311362","regular",3,4,"2009-11-22T17:44:44Z",,730343,"Werttheorie"
597487,"BMK",65448460,67129639,"http://de.wikipedia.org/w/index.php?diff=67129639&oldid=65448460","regular",4,4,"2009-11-22T16:42:29Z","typos",193577,"Artur Fischer"
597488,"82.113.121.7",65324160,67033984,"http://de.wikipedia.org/w/index.php?diff=67033984&oldid=65324160","regular",3,4,"2009-11-20T05:10:17Z","m",67605,"Kafkaesk"
597489,"Parakletes",66108558,67379010,"http://de.wikipedia.org/w/index.php?diff=67379010&oldid=66108558","regular",4,4,"2009-11-28T18:59:31Z","/* Einzelnachweis */",1784981,"Nuur-Moschee"
597511,"Sehund",67064507,67064604,"http://de.wikipedia.org/w/index.php?diff=67064604&oldid=67064507","regular",3,4,"2009-11-20T22:25:49Z","Pazifik ≠ Pazifikkrieg - oder anders: Das Südchinesische Meer ist Randmeer des Pazifischen Ozeans. Quelle war angegeben. Fehlerhafter Revert.",1967410,"USS Midway (CV-41)"
597512,"Richard Huber",67283770,67283786,"http://de.wikipedia.org/w/index.php?diff=67283786&oldid=67283770","regular",4,4,"2009-11-26T10:46:06Z","/* 21. November: Mariä Tempelgang (Mariä Opferung) */",125858,"Liste von Bauernregeln"
597513,"Ratzer",67457061,67457588,"http://de.wikipedia.org/w/index.php?diff=67457588&oldid=67457061","regular",4,4,"2009-11-30T18:35:46Z","Slate Hill (http://www.middletownri.com/misc/history.php)",14699,"Rhode Island (Insel)"
597514,"Enslin",67509405,67534258,"http://de.wikipedia.org/w/index.php?diff=67534258&oldid=67509405","regular",4,4,"2009-12-02T18:30:59Z","/* Ehemalige wichtige Leistungsträger */",2073722,"VfB Stuttgart/Namen und Zahlen"
597515,"Pessottino",63091066,67534815,"http://de.wikipedia.org/w/index.php?diff=67534815&oldid=63091066","regular",4,4,"2009-12-02T18:47:46Z",,3648423,"Simon Colosimo"
597516,"Chapter One",67487330,67571637,"http://de.wikipedia.org/w/index.php?diff=67571637&oldid=67487330","regular",4,4,"2009-12-03T17:20:42Z",,4876303,"Erich Lukas"
597517,"Jens Liebenau",58766127,67122713,"http://de.wikipedia.org/w/index.php?diff=67122713&oldid=58766127","regular",3,4,"2009-11-22T14:21:14Z","lekt./lektor. + erw.",3876784,"Park and rail"
597518,"Hagar66",67201093,67204711,"http://de.wikipedia.org/w/index.php?diff=67204711&oldid=67201093","regular",4,4,"2009-11-24T11:39:33Z","+locator map",303532,"Hövels"
597540,"217.230.43.227",67246900,67246949,"http://de.wikipedia.org/w/index.php?diff=67246949&oldid=67246900","vandalism",4,4,"2009-11-25T12:05:18Z","/* Raoultsches Gesetz der Dampfdruckerniedrigung */",758531,"Raoultsches Gesetz"
597541,"AHZ",66984864,67414144,"http://de.wikipedia.org/w/index.php?diff=67414144&oldid=66984864","regular",4,4,"2009-11-29T17:00:24Z","/* Laxenburger Pfarrkirche */",4085604,"Johann Wieser"
597543,"Bergpredigt",67682163,67687589,"http://de.wikipedia.org/w/index.php?diff=67687589&oldid=67682163","regular",4,4,"2009-12-06T19:45:52Z","/ in überfassenderen Kontext eingehängt /",4271380,"Sabbat"
597544,"MAY",64552461,67191811,"http://de.wikipedia.org/w/index.php?diff=67191811&oldid=64552461","regular",4,4,"2009-11-23T23:57:32Z",,1357402,"Hasdai"
597545,"97.74.24.88",67532663,67534263,"http://de.wikipedia.org/w/index.php?diff=67534263&oldid=67532663","vandalism",4,4,"2009-12-02T18:31:12Z","ref; [http://www.otto.de/shop-de_home]",1154869,"Steak"
597547,"Aka",67129113,67404015,"http://de.wikipedia.org/w/index.php?diff=67404015&oldid=67129113","regular",4,4,"2009-11-29T12:59:11Z","Tippfehler entfernt",4859912,"Jüdische Gemeinde Lisberg"
597548,"AnhaltER1960",67423904,67424787,"http://de.wikipedia.org/w/index.php?diff=67424787&oldid=67423904","regular",4,4,"2009-11-29T21:21:59Z","/* P */ +Hermann Patow gem. Neues allg. Adelslexikon Bd.7 S.66 http://www.archive.org/stream/neuesallgemeine15knesgoog#page/n73/mode/1up",1662322,"Mitglieder des Preußischen Herrenhauses"
597549,"Uwe1959",67375324,67375368,"http://de.wikipedia.org/w/index.php?diff=67375368&oldid=67375324","regular",4,4,"2009-11-28T17:19:15Z","/* Apodiformes - Segler */ Status",4720974,"Liste der Vögel Deutschlands"
597570,"€pa",67642606,67643170,"http://de.wikipedia.org/w/index.php?diff=67643170&oldid=67642606","regular",4,4,"2009-12-05T16:34:54Z","kk",12647,"Ideologie"
597571,"Benowar",67221547,67221568,"http://de.wikipedia.org/w/index.php?diff=67221568&oldid=67221547","regular",4,4,"2009-11-24T18:22:33Z",,4420113,"Dunkle Jahrhunderte"
597572,"Grindinger",67667864,67670161,"http://de.wikipedia.org/w/index.php?diff=67670161&oldid=67667864","regular",4,4,"2009-12-06T12:47:13Z","übersetzung aus der englischen wiki sprachlich etwas überarbeitet.",4937331,"Edzná"
597574,"KureCewlik81",67145348,67145788,"http://de.wikipedia.org/w/index.php?diff=67145788&oldid=67145348","regular",4,4,"2009-11-22T22:55:54Z","rechstschreibung",4129903,"Jesiden"
597575,"Mrilabs",67429308,67429318,"http://de.wikipedia.org/w/index.php?diff=67429318&oldid=67429308","regular",4,4,"2009-11-29T23:53:37Z","/* Bau- und Kirchengeschichte */ typo",3528233,"St. Ulrich (Amendingen)"
597576,"Ulrich Kaden",67528615,67528920,"http://de.wikipedia.org/w/index.php?diff=67528920&oldid=67528615","regular",4,4,"2009-12-02T16:00:46Z","links",4926809,"Belagerung von Syrakus (214–212 v. Chr.)"
597578,"79.210.242.136",66789935,67063374,"http://de.wikipedia.org/w/index.php?diff=67063374&oldid=66789935","regular",4,4,"2009-11-20T21:48:38Z","/* Handlung */",64017,"Die totale Erinnerung – Total Recall"
597579,"Don-kun",67124269,67154011,"http://de.wikipedia.org/w/index.php?diff=67154011&oldid=67124269","regular",4,4,"2009-11-23T08:53:35Z","Änderungen von [[Special:Contributions/93.82.95.79|93.82.95.79]] ([[User talk:93.82.95.79|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Don-kun|Don-kun]] wiederhergestellt",3192997,"Invader Zim"
597610,"Feliz",67096371,67117065,"http://de.wikipedia.org/w/index.php?diff=67117065&oldid=67096371","regular",4,4,"2009-11-22T12:13:14Z","Formatierung und alphabetische Sortierung",164377,"Markante und alte Baumexemplare"
597612,"Nobart",67435364,67435452,"http://de.wikipedia.org/w/index.php?diff=67435452&oldid=67435364","regular",4,4,"2009-11-30T08:34:25Z","+ PD",4919763,"Howie Seago"
597613,"SDB",67044242,67044862,"http://de.wikipedia.org/w/index.php?diff=67044862&oldid=67044242","regular",4,4,"2009-11-20T12:48:47Z","/* Weblinks */ -keine Wikipedia-Links unter den Weblinks!",4889753,"Benutzer:Hosse/Neu"
597614,"Saltose",67078952,67137370,"http://de.wikipedia.org/w/index.php?diff=67137370&oldid=67078952","regular",4,4,"2009-11-22T19:28:35Z","/* Einzelnachweise */",119222,"Bonnier"
597615,"Cybercraft",67611551,67612088,"http://de.wikipedia.org/w/index.php?diff=67612088&oldid=67611551","regular",4,4,"2009-12-04T18:37:33Z","Änderungen von [[Special:Contributions/92.204.89.222|92.204.89.222]] ([[User talk:92.204.89.222|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Small Axe|Small Axe]] wiederhergestellt",129351,"Radikaler Konstruktivismus"
597616,"Friedrichheinz",64572843,67189565,"http://de.wikipedia.org/w/index.php?diff=67189565&oldid=64572843","regular",4,4,"2009-11-23T22:30:06Z","DBL",110956,"Emil Hartmann (Komponist)"
597618,"Graf zu Pappenheim",67073647,67079552,"http://de.wikipedia.org/w/index.php?diff=67079552&oldid=67073647","regular",4,4,"2009-11-21T12:16:24Z","/* Einsatz in Stalingrad */",1702078,"Kroatische Legion"
597619,"Kmhkmh",67509311,67509316,"http://de.wikipedia.org/w/index.php?diff=67509316&oldid=67509311","regular",4,4,"2009-12-02T00:36:29Z","/* Weblinks */",220543,"Lipschitz-Stetigkeit"
597650,"Alexscho",66514067,67171687,"http://de.wikipedia.org/w/index.php?diff=67171687&oldid=66514067","regular",4,4,"2009-11-23T16:11:38Z","akt.",3448598,"Liste der Schwimmeuroparekorde über 50 Meter Schmetterling"
597651,"HOWI",67605996,67606206,"http://de.wikipedia.org/w/index.php?diff=67606206&oldid=67605996","regular",4,4,"2009-12-04T15:42:38Z","Form, + Bild",786378,"Lechenich"
597652,"Ot",67549221,67549227,"http://de.wikipedia.org/w/index.php?diff=67549227&oldid=67549221","regular",4,4,"2009-12-03T06:53:59Z","Änderungen von [[Special:Contributions/91.34.179.137|91.34.179.137]] ([[User talk:91.34.179.137|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Der.Traeumer|Der.Traeumer]] wiederhergestellt",3773887,"Antisemitismus (bis 1945)"
597653,"84.171.69.32",66280433,67522485,"http://de.wikipedia.org/w/index.php?diff=67522485&oldid=66280433","vandalism",4,4,"2009-12-02T12:28:53Z","/* Zusammensetzungen */",288833,"Lateinische Zahlwörter"
