"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
620763,"192.131.85.207",40403926,41732905,"http://es.wikipedia.org/w/index.php?diff=41732905&oldid=40403926","regular",1,1,"2010-11-12T15:26:19Z","Agregué referencia a churipo",92046,"Corunda"
620764,"200.91.27.28",41731064,41731096,"http://es.wikipedia.org/w/index.php?diff=41731096&oldid=41731064","vandalism",1,1,"2010-11-12T13:48:03Z","/* Argumento */",1360733,"Ivanhoe (novela)"
620765,"200.48.5.231",39587818,41731776,"http://es.wikipedia.org/w/index.php?diff=41731776&oldid=39587818","vandalism",1,1,"2010-11-12T14:21:30Z","/* Creación y difusión */",483875,"Creacionismo (poesía)"
620766,"Mecamático",41730315,41730329,"http://es.wikipedia.org/w/index.php?diff=41730329&oldid=41730315","regular",1,1,"2010-11-12T13:01:23Z","Revertidos los cambios de [[Special:Contributions/186.16.82.182|186.16.82.182]] ([[User talk:186.16.82.182|disc.]]) a la última edición de Mecamático",1235155,"Paraguarí (Paraguay)"
620767,"Veritastemplarius",42179400,42179412,"http://es.wikipedia.org/w/index.php?diff=42179412&oldid=42179400","regular",1,1,"2010-11-30T17:51:40Z","/* Tras las elecciones al Parlamento de Cataluña de 2010 */",151942,"José Montilla"
620768,"DJ Nietzsche",41668323,42199348,"http://es.wikipedia.org/w/index.php?diff=42199348&oldid=41668323","regular",1,1,"2010-12-01T14:43:41Z","Retiro plantilla y categoría inexistentes",4177028,"Larisa Shepitko"
620769,"Jaontiveros",38644883,42180276,"http://es.wikipedia.org/w/index.php?diff=42180276&oldid=38644883","regular",1,1,"2010-11-30T18:28:06Z","/* Proyectos */ desambiguación",2311761,"Eduardo Matos Moctezuma"
620770,"LMLM",36199582,42154546,"http://es.wikipedia.org/w/index.php?diff=42154546&oldid=36199582","regular",1,1,"2010-11-29T17:23:03Z","[[:en:WP:CLEANER|WikiCleaner]] 0.99 - Corrigiendo error, ¡[[PR:CEM|Puedes ayudar]]!",544191,"Catedral de Santa María de Lugo"
620771,"Enzoacerrutti",42025814,42154349,"http://es.wikipedia.org/w/index.php?diff=42154349&oldid=42025814","regular",1,1,"2010-11-29T17:14:39Z","/* Clubes */",776562,"Leonardo Ponzio"
620772,"Diádoco",41824468,41824538,"http://es.wikipedia.org/w/index.php?diff=41824538&oldid=41824468","regular",1,1,"2010-11-16T14:07:13Z","/* Calamares fritos */",2047778,"Calamar (gastronomía)"
620773,"Bernard77",42207838,42207894,"http://es.wikipedia.org/w/index.php?diff=42207894&oldid=42207838","regular",1,1,"2010-12-01T20:29:29Z","Mejor así",4307728,"Ziana Zain"
620774,"206.132.109.61",41891452,42154723,"http://es.wikipedia.org/w/index.php?diff=42154723&oldid=41891452","regular",1,1,"2010-11-29T17:29:47Z","/* Filmografía */",417795,"Hugh Jackman"
620775,"82.158.50.90",35453263,42224136,"http://es.wikipedia.org/w/index.php?diff=42224136&oldid=35453263","regular",1,1,"2010-12-02T14:53:18Z",,1040554,"Covaresa"
620776,"Filipo",42179667,42179765,"http://es.wikipedia.org/w/index.php?diff=42179765&oldid=42179667","regular",1,1,"2010-11-30T18:06:29Z","/* Este */",4261544,"Ejército romano tardío"
620777,"Abece",40033935,42220246,"http://es.wikipedia.org/w/index.php?diff=42220246&oldid=40033935","regular",1,1,"2010-12-02T10:56:49Z","Ortografía: [[Acento_diacr%C3%ADtico#Tilde_diacr.C3.ADtica_en_a.C3.BAn.2Faun|En este caso concreto, en la expresión aun así, aun no lleva tilde diacrítica]], ya que es sustituible por aunque / incluso, hasta, también.",2463325,"Pequeña burguesía"
620778,"85.53.22.57",41095163,42156243,"http://es.wikipedia.org/w/index.php?diff=42156243&oldid=41095163","regular",1,1,"2010-11-29T18:38:27Z","/* Historia */",376539,"Chamberí"
620779,"Ceancata",31630990,41827135,"http://es.wikipedia.org/w/index.php?diff=41827135&oldid=31630990","regular",1,1,"2010-11-16T16:29:41Z","arreglo orden de apellidos",1205770,"Massimo Bontempelli"
620780,"190.226.13.37",42230278,42230330,"http://es.wikipedia.org/w/index.php?diff=42230330&oldid=42230278","regular",1,1,"2010-12-02T19:31:10Z","/* horarios */",392108,"Zapping Zone"
620781,"Alfredalva",37757363,42230794,"http://es.wikipedia.org/w/index.php?diff=42230794&oldid=37757363","regular",1,1,"2010-12-02T19:47:27Z",,1439380,"Mamerco Emilio Mamercino"
620782,"Rastrojo",42191729,42199609,"http://es.wikipedia.org/w/index.php?diff=42199609&oldid=42191729","regular",1,1,"2010-12-01T14:53:31Z","Revertidos los cambios de [[Special:Contributions/Spymore|Spymore]] ([[User talk:Spymore|disc.]]) a la última edición de 87.220.160.144",1793,"Miguel Delibes"
620783,"Fadesga",41827018,41827088,"http://es.wikipedia.org/w/index.php?diff=41827088&oldid=41827018","regular",1,1,"2010-11-16T16:27:56Z",,2862511,"Graham v. John Deere Co."
620784,"Свифт",41847476,42196990,"http://es.wikipedia.org/w/index.php?diff=42196990&oldid=41847476","regular",1,1,"2010-12-01T12:04:32Z",,883304,"Draža Mihajlović"
620785,"Diegusjaimes",41512469,42199439,"http://es.wikipedia.org/w/index.php?diff=42199439&oldid=41512469","regular",1,1,"2010-12-01T14:47:49Z","[[:en:WP:CLEANER|WikiCleaner]] 0.99 - Corrigiendo error, ¡[[PR:CEM|Puedes ayudar]]! - [[Mediterraneo]]",1769797,"Aethionema retsina"
620786,"Luna777",42198149,42198275,"http://es.wikipedia.org/w/index.php?diff=42198275&oldid=42198149","regular",1,1,"2010-12-01T13:46:12Z","/* Biografía */ Estilo",2296779,"Antonio Escobar Núñez"
620787,"Yuma jlo",41733698,41733732,"http://es.wikipedia.org/w/index.php?diff=41733732&oldid=41733698","regular",1,1,"2010-11-12T16:03:26Z","/* Secciones históricas */",10627,"Real Madrid Club de Fútbol"
620788,"84.123.53.99",42196168,42196345,"http://es.wikipedia.org/w/index.php?diff=42196345&oldid=42196168","regular",1,1,"2010-12-01T11:09:42Z","/* Historia */",315723,"La Yesa"
620789,"65.171.124.129",42194592,42203709,"http://es.wikipedia.org/w/index.php?diff=42203709&oldid=42194592","regular",1,1,"2010-12-01T17:30:13Z",,335980,"Ulises Ruiz Ortiz"
620790,"95velada",42222724,42222770,"http://es.wikipedia.org/w/index.php?diff=42222770&oldid=42222724","regular",1,1,"2010-12-02T13:39:59Z","/* Audiencias */",4011058,"Hispania, la leyenda"
620791,"190.8.47.139",42223818,42223829,"http://es.wikipedia.org/w/index.php?diff=42223829&oldid=42223818","regular",1,1,"2010-12-02T14:38:34Z","/* En el mundo */",1885038,"Walmart"
620792,"200.40.119.222",39769803,42205802,"http://es.wikipedia.org/w/index.php?diff=42205802&oldid=39769803","regular",1,1,"2010-12-01T19:04:12Z","/* Radiodifusión */",4117905,"Telecomunicaciones en Uruguay"
620793,"Dreitmen",42155557,42155593,"http://es.wikipedia.org/w/index.php?diff=42155593&oldid=42155557","regular",1,1,"2010-11-29T18:08:48Z","Revertidos los cambios de [[Special:Contributions/186.120.194.67|186.120.194.67]] a la última edición de Jkbw",726147,"Convulsión"
620794,"88.16.114.82",42231498,42231562,"http://es.wikipedia.org/w/index.php?diff=42231562&oldid=42231498","regular",1,1,"2010-12-02T20:13:45Z","/* Colaboraciones */",1363477,"El Santo (Mc)"
620795,"74.213.71.20",42212147,42231305,"http://es.wikipedia.org/w/index.php?diff=42231305&oldid=42212147","regular",1,1,"2010-12-02T20:04:53Z","/* Premios y Nominaciones */",3972780,"Love the Way You Lie"
620796,"Valencian",41733254,41733261,"http://es.wikipedia.org/w/index.php?diff=41733261&oldid=41733254","regular",1,1,"2010-11-12T15:43:21Z",,424556,"Pere March"
620797,"Pincho76",42176052,42176081,"http://es.wikipedia.org/w/index.php?diff=42176081&oldid=42176052","regular",1,1,"2010-11-30T15:15:49Z","/* Obras */ Elimino plantilla francesa",33673,"Hugo Capeto"
620798,"Elfanatico92",41158760,41822939,"http://es.wikipedia.org/w/index.php?diff=41822939&oldid=41158760","regular",1,1,"2010-11-16T12:04:27Z","/* Clubes */",1488597,"Juan Ignacio Antonio"
620799,"84.121.215.22",42229048,42231889,"http://es.wikipedia.org/w/index.php?diff=42231889&oldid=42229048","regular",1,1,"2010-12-02T20:24:41Z","/* Concursantes */",351882,"Gran Hermano (España)"
620800,"Dove",42090770,42230190,"http://es.wikipedia.org/w/index.php?diff=42230190&oldid=42090770","regular",1,1,"2010-12-02T19:25:31Z",,2153842,"Luis Reyes Reyes"
620801,"150.244.135.192",41675817,41802888,"http://es.wikipedia.org/w/index.php?diff=41802888&oldid=41675817","regular",1,1,"2010-11-15T15:37:02Z","Afirmaciones no citadas",2050781,"Atentado de Hipercor"
620802,"Nfranver",41723311,41799236,"http://es.wikipedia.org/w/index.php?diff=41799236&oldid=41723311","regular",1,1,"2010-11-15T11:30:03Z",,2138298,"Fondo Flamenco"
620803,"Fernandopcg",41303724,41826902,"http://es.wikipedia.org/w/index.php?diff=41826902&oldid=41303724","regular",1,1,"2010-11-16T16:18:03Z",,2243953,"Anni B Sweet"
620804,"P4K1T0",35098883,42199746,"http://es.wikipedia.org/w/index.php?diff=42199746&oldid=35098883","regular",1,1,"2010-12-01T15:00:35Z",,2192856,"Antisa"
620805,"Anual",41472919,42231185,"http://es.wikipedia.org/w/index.php?diff=42231185&oldid=41472919","regular",1,1,"2010-12-02T20:00:49Z",,381614,"Hermandad de Los Gitanos (Sevilla)"
620806,"190.222.97.27",42181030,42181073,"http://es.wikipedia.org/w/index.php?diff=42181073&oldid=42181030","regular",1,1,"2010-11-30T18:58:55Z","/* Recopilaciones */",231275,"Ratt"
620807,"190.139.249.97",41608159,41733927,"http://es.wikipedia.org/w/index.php?diff=41733927&oldid=41608159","regular",1,1,"2010-11-12T16:12:36Z",,289653,"Club Atlético Belgrano"
620808,"Cêsar",42178521,42178553,"http://es.wikipedia.org/w/index.php?diff=42178553&oldid=42178521","regular",1,1,"2010-11-30T17:15:58Z","/* La opinión de los entrerrianos */",4331165,"Desbande de Toledo"
620809,"81.172.68.155",42207325,42207586,"http://es.wikipedia.org/w/index.php?diff=42207586&oldid=42207325","regular",1,1,"2010-12-01T20:16:20Z",,36895,"Valle"
620810,"95.19.235.42",39887757,41831195,"http://es.wikipedia.org/w/index.php?diff=41831195&oldid=39887757","regular",1,1,"2010-11-16T19:30:07Z",,500251,"Mario García Menocal"
620811,"Kingpowl",41831669,41831688,"http://es.wikipedia.org/w/index.php?diff=41831688&oldid=41831669","regular",1,1,"2010-11-16T19:50:55Z","/* Versiones */",3448015,"The Revenge of Shinobi"
620812,"190.255.224.104",42141819,42209326,"http://es.wikipedia.org/w/index.php?diff=42209326&oldid=42141819","regular",1,1,"2010-12-01T21:29:53Z","/* Audiencia histórica.Farándula criolla, Canal Caracol, una década al aire, 13 de julio de 2008, consultado el 14 de diciembre de 2008 */",993319,"RCN Televisión"
620813,"Tlustulimu",41504193,41730236,"http://es.wikipedia.org/w/index.php?diff=41730236&oldid=41504193","regular",1,1,"2010-11-12T12:56:48Z","correction de interwiki",4086809,"Pyrus"
620814,"YoaR",42181462,42181589,"http://es.wikipedia.org/w/index.php?diff=42181589&oldid=42181462","regular",1,1,"2010-11-30T19:19:01Z","/* Transporte */ pifia",4178,"Oviedo"
620815,"Jaontiveros",34844838,42179973,"http://es.wikipedia.org/w/index.php?diff=42179973&oldid=34844838","regular",1,1,"2010-11-30T18:15:44Z","/* Estudios y docencia */ tipografía",304052,"Arturo Arnaiz y Freg"
620816,"Plank",42230790,42230854,"http://es.wikipedia.org/w/index.php?diff=42230854&oldid=42230790","regular",1,1,"2010-12-02T19:49:27Z",,3176948,"Drop Dead Diva"
620817,"83.52.51.3",41918990,42231142,"http://es.wikipedia.org/w/index.php?diff=42231142&oldid=41918990","regular",1,1,"2010-12-02T19:59:18Z",,211011,"Najwa Nimri"
620818,"186.32.138.229",41960432,42224028,"http://es.wikipedia.org/w/index.php?diff=42224028&oldid=41960432","regular",1,1,"2010-12-02T14:48:56Z",,3960490,"Nightmare (álbum)"
620819,"79.154.199.180",41805041,42221155,"http://es.wikipedia.org/w/index.php?diff=42221155&oldid=41805041","regular",1,1,"2010-12-02T11:47:41Z","/* Enlaces externos */",3047732,"Alejandro Carro"
620820,"Aeoris",34339832,41803315,"http://es.wikipedia.org/w/index.php?diff=41803315&oldid=34339832","regular",1,1,"2010-11-15T15:56:15Z","Corregidos enlaces a páginas de desambiguación",3412401,"ATF4"
620821,"Petruss",42178650,42179168,"http://es.wikipedia.org/w/index.php?diff=42179168&oldid=42178650","regular",1,1,"2010-11-30T17:41:09Z","/* Distribución y población */ + info",383359,"Pteronura brasiliensis"
620822,"148.226.195.10",42206938,42207145,"http://es.wikipedia.org/w/index.php?diff=42207145&oldid=42206938","regular",1,1,"2010-12-01T19:59:17Z","/* Flora */",247781,"Mapastepec"
620823,"93.36.108.49",41897371,42196286,"http://es.wikipedia.org/w/index.php?diff=42196286&oldid=41897371","regular",1,1,"2010-12-01T11:04:42Z","/* Bandas Sonoras */",289766,"Tangerine Dream"
620824,"87.205.43.163",39677177,42199713,"http://es.wikipedia.org/w/index.php?diff=42199713&oldid=39677177","regular",1,1,"2010-12-01T14:58:20Z","/* Filmografía */",379793,"Andrzej Wajda"
620825,"Tamorlan",42170432,42181926,"http://es.wikipedia.org/w/index.php?diff=42181926&oldid=42170432","regular",1,1,"2010-11-30T19:30:03Z","/* Verduras y Frutas */",4328389,"Gastronomía de la provincia de Huesca"
620826,"190.188.149.19",41802477,41802484,"http://es.wikipedia.org/w/index.php?diff=41802484&oldid=41802477","regular",1,1,"2010-11-15T15:16:52Z","/* Apariencia */",236179,"Nami"
620827,"190.134.63.13",30366222,42198814,"http://es.wikipedia.org/w/index.php?diff=42198814&oldid=30366222","vandalism",1,1,"2010-12-01T14:17:01Z",,1597312,"Alejandro Gallinal"
620828,"Retama",42229999,42230209,"http://es.wikipedia.org/w/index.php?diff=42230209&oldid=42229999","regular",1,1,"2010-12-02T19:26:28Z","Revertidos los cambios de [[Special:Contributions/201.222.199.252|201.222.199.252]] ([[User talk:201.222.199.252|disc.]]) a la última edición de PoLuX124",139883,"Gimnasia artística"
620829,"213.98.188.207",41734886,41734935,"http://es.wikipedia.org/w/index.php?diff=41734935&oldid=41734886","regular",1,1,"2010-11-12T17:04:27Z","/* Discografía */",1316596,"Pitingo"
620830,"Diegusjaimes",41802939,41802943,"http://es.wikipedia.org/w/index.php?diff=41802943&oldid=41802939","regular",1,1,"2010-11-15T15:39:47Z","Revertidos los cambios de [[Special:Contributions/190.161.52.119|190.161.52.119]] a la última edición de 190.45.88.30",5265,"Bandera de Chile"
620831,"Mikebecks",42206457,42206464,"http://es.wikipedia.org/w/index.php?diff=42206464&oldid=42206457","regular",1,1,"2010-12-01T19:34:17Z","/* Teleseries */",4150695,"Pablo Cerda"
620832,"190.148.241.250",42205995,42206002,"http://es.wikipedia.org/w/index.php?diff=42206002&oldid=42205995","regular",1,1,"2010-12-01T19:14:03Z","/* Orden de los llamados */",4145244,"Anexo:Americas Next Top Model (temporada 15)"
620833,"Txo",42224342,42224401,"http://es.wikipedia.org/w/index.php?diff=42224401&oldid=42224342","regular",1,1,"2010-12-02T15:05:09Z","/* Modelos de pistolas Astra */",4322765,"Astra, Unceta y Cia"
620834,"Leonpolanco",40340830,42210006,"http://es.wikipedia.org/w/index.php?diff=42210006&oldid=40340830","regular",1,1,"2010-12-01T21:59:38Z","/* Biografía */",2589765,"Cristóbal Holzapfel"
620835,"Yoman109",42189194,42226471,"http://es.wikipedia.org/w/index.php?diff=42226471&oldid=42189194","vandalism",1,1,"2010-12-02T16:52:03Z","/* El huevo de pascua */",41028,"Pascua"
620836,"Jorge c2010",41765176,41831463,"http://es.wikipedia.org/w/index.php?diff=41831463&oldid=41765176","regular",1,1,"2010-11-16T19:42:03Z","otros usos",30364,"Hospital"
620837,"AldanaN",42221614,42222625,"http://es.wikipedia.org/w/index.php?diff=42222625&oldid=42221614","regular",1,1,"2010-12-02T13:31:50Z","/* Libro */",1238209,"Matrimonio entre personas del mismo sexo en Argentina"
620838,"190.26.252.97",42182408,42209243,"http://es.wikipedia.org/w/index.php?diff=42209243&oldid=42182408","regular",1,1,"2010-12-01T21:25:34Z","/* Ediciones */",638990,"Teletón (México)"
620839,"Wikisilki",42221343,42221348,"http://es.wikipedia.org/w/index.php?diff=42221348&oldid=42221343","regular",1,1,"2010-12-02T12:05:41Z","/* Carrera médica (1906-1915) */ estilo",277513,"Edward Bach"
620840,"186.22.161.194",42208639,42209503,"http://es.wikipedia.org/w/index.php?diff=42209503&oldid=42208639","regular",1,1,"2010-12-01T21:37:37Z","/* Televisión */",4203647,"Noemí Alan"
620841,"Teófilo Moraes Guimarães",38685990,42221146,"http://es.wikipedia.org/w/index.php?diff=42221146&oldid=38685990","regular",1,1,"2010-12-02T11:47:25Z",,2638255,"La bestia debe morir (película de 1974)"
620842,"Pedro Felipe",41643960,41832040,"http://es.wikipedia.org/w/index.php?diff=41832040&oldid=41643960","regular",1,1,"2010-11-16T20:02:14Z","/* Trivia */",914523,"Flyleaf"
620843,"Fadesga",41576210,41733682,"http://es.wikipedia.org/w/index.php?diff=41733682&oldid=41576210","regular",1,1,"2010-11-12T16:01:05Z",,1963386,"Nick Vujicic"
620844,"200.66.37.142",41645189,42180712,"http://es.wikipedia.org/w/index.php?diff=42180712&oldid=41645189","regular",1,1,"2010-11-30T18:46:39Z","/* La crítica desarrollista de la división internacional del trabajo */",830935,"División internacional del trabajo"
620845,"83.54.246.18",42074603,42151730,"http://es.wikipedia.org/w/index.php?diff=42151730&oldid=42074603","regular",1,1,"2010-11-29T14:55:19Z","/* Trayectoria en TV */",974658,"Marta Fernández Vázquez"
620846,"Pedro Felipe",41734642,41734754,"http://es.wikipedia.org/w/index.php?diff=41734754&oldid=41734642","regular",1,1,"2010-11-12T16:54:13Z","/* Contenido */",4302402,"Casa Museo Francisco José de Caldas"
620847,"Miss Manzana",42205996,42206020,"http://es.wikipedia.org/w/index.php?diff=42206020&oldid=42205996","regular",1,1,"2010-12-01T19:15:01Z","Revertidos los cambios de [[Special:Contributions/190.195.69.196|190.195.69.196]] ([[User talk:190.195.69.196|disc.]]) a la última edición de 190.31.150.31",603962,"Gildo Insfrán"
620848,"Vrysxy",42202728,42205905,"http://es.wikipedia.org/w/index.php?diff=42205905&oldid=42202728","regular",1,1,"2010-12-01T19:09:54Z","/* Referencias */",4333050,"Fairhope (Alabama)"
620849,"Valencian",41733414,41733420,"http://es.wikipedia.org/w/index.php?diff=41733420&oldid=41733414","regular",1,1,"2010-11-12T15:51:20Z",,424556,"Pere March"
620850,"200.29.238.82",42124384,42151481,"http://es.wikipedia.org/w/index.php?diff=42151481&oldid=42124384","vandalism",1,1,"2010-11-29T14:42:27Z",,63142,"Inquisición"
620851,"Manuel González Olaechea y Franco",42034345,42205948,"http://es.wikipedia.org/w/index.php?diff=42205948&oldid=42034345","regular",1,1,"2010-12-01T19:11:18Z",,314331,"Alejandro Tudela Chopitea"
620852,"Fadesga",42225949,42225954,"http://es.wikipedia.org/w/index.php?diff=42225954&oldid=42225949","regular",1,1,"2010-12-02T16:25:50Z","/* Biografía */",1398932,"Nicolás Herrera"
620853,"Ceancata",41739739,42176622,"http://es.wikipedia.org/w/index.php?diff=42176622&oldid=41739739","regular",1,1,"2010-11-30T15:44:36Z","añado categoria personas vivas",3763319,"Henry Rollins"
620854,"Riobo76",35532253,41733103,"http://es.wikipedia.org/w/index.php?diff=41733103&oldid=35532253","regular",1,1,"2010-11-12T15:35:38Z","/* Discografía */",214810,"Sufjan Stevens"
